codgeo,libgeo,revenu_median
02506,Montgobert,25720.0
02507,Montgru-Saint-Hilaire,
02508,Monthenault,23470.0
02509,Monthiers,20750.0
02510,Monthurel,25900.0
02511,Montigny-en-Arrouaise,21250.0
02512,Montigny-l'Allier,23710.0
02513,Montigny-le-Franc,21430.0
02514,Montigny-Lengrain,23400.0
02515,Montigny-lès-Coé,
02516,Montigny-sous-Marle,
02517,Montigny-sur-Crécy,20050.0
02518,Montlevon,22420.0
02519,Montloué,16470.0
02520,Mont-Notre-Dame,22300.0
02521,Montreuil-aux-Lions,24450.0
02522,Mont-Saint-Jean,
02523,Mont-Saint-Martin,
02524,Mont-Saint-Père,24070.0
02525,Morcourt,24530.0
02526,Morgny-en-Thiérache,
02527,Morsain,21910.0
02528,Mortefontaine,24150.0
02529,Mortiers,20830.0
02530,Moulins,
02531,Moussy-Verneuil,21510.0
02532,Moÿ-de-l'Aisne,22650.0
02533,Muret-et-Crouttes,23960.0
02534,Muscourt,
02535,Nampcelles-la-Cour,21060.0
02536,Nampteuil-sous-Muret,
02537,Nanteuil-la-Fosse,20970.0
02538,Nanteuil-Notre-Dame,
02539,Nauroy,21750.0
02540,Nesles-la-Montagne,24290.0
02541,Neufchâtel-sur-Aisne,24860.0
02542,Neuflieux,
02543,Neuilly-Saint-Front,20960.0
02544,Neuve-Maison,19910.0
02545,La Neuville-Bosmont,20610.0
02546,La Neuville-en-Beine,23200.0
02547,La Neuville-Housset,
02548,La Neuville-lès-Dorengt,19990.0
02549,Neuville-Saint-Ama,24570.0
02550,Neuville-sur-Ailette,22090.0
02551,Neuville-sur-Margival,22250.0
02552,Neuvillette,23580.0
02553,Nizy-le-Comte,21680.0
02554,Nogentel,24400.0
02555,Nogent-l'Artaud,21670.0
02556,Noircourt,
02557,Noroy-sur-Ourcq,20740.0
02558,Le Nouvion-en-Thiérache,19230.0
02559,Nouvion-et-Catillon,19880.0
02560,Nouvion-le-Comte,23890.0
02561,Nouvion-le-Vineux,26750.0
02562,Nouvron-Vingré,21090.0
02563,Noyales,19860.0
02564,Noyant-et-Aconin,23870.0
02565,Œuilly,22060.0
02566,Ognes,23570.0
02567,Ohis,18230.0
02568,Oigny-en-Valois,25210.0
02569,Oisy,20440.0
02570,Ollezy,21320.0
02571,Omissy,25100.0
02572,Orainville,25580.0
02573,Orgeval,
02574,Origny-en-Thiérache,20100.0
02575,Origny-Sainte-Benoite,19410.0
02576,Osly-Courtil,23670.0
02577,Ostel,25940.0
02578,Oulches-la-Vallée-Foulon,
02579,Oulchy-la-Ville,21840.0
02580,Oulchy-le-Château,21090.0
02581,Paars,25400.0
02582,Paissy,
02583,Pancy-Courtecon,
02584,Papleux,25250.0
02585,Parcy-et-Tigny,23740.0
02586,Parfoeval,23170.0
02587,Parforu,22150.0
02588,Pargnan,
02589,Pargny-Filain,23270.0
02590,Pargny-la-Dhuys,24220.0
02591,Pargny-les-Bois,20730.0
02592,Parpeville,21550.0
02593,Pasly,25110.0
02594,Passy-en-Valois,24270.0
02595,Passy-sur-Marne,24950.0
02596,Pavant,21830.0
02598,Pernant,25440.0
02599,Pierremae,22010.0
02600,Pierrepont,21230.0
02601,Pignicourt,23010.0
02602,Pinon,20050.0
02604,Pithon,
02605,Pleine-Selve,21620.0
02606,Le Plessier-Huleu,
02607,Ploisy,
02608,Plomion,18580.0
02609,Ployart-et-Vaurseine,
02610,Pommiers,24070.0
02612,Pont-Arcy,21710.0
02613,Pontavert,23300.0
02614,Pontru,21430.0
02615,Pontruet,26860.0
02616,Pont-Saint-Mard,21880.0
02617,Pouilly-sur-Serre,21970.0
02618,Prémont,21040.0
02619,Prémontré,22840.0
02620,Presles-et-Boves,22970.0
02621,Presles-et-Thierny,27390.0
02622,Priez,
02623,Prisces,
02624,Proisy,22140.0
02625,Proix,21870.0
02626,Prouvais,23630.0
02627,Proviseux-et-Plesnoy,22570.0
02628,Puiseux-en-Retz,22960.0
02629,Puisieux-et-Clanlieu,18680.0
02631,Quierzy,20770.0
02632,Quincy-Basse,
02633,Quincy-sous-le-Mont,
02634,Raillimont,
02635,Ramicourt,22420.0
02636,Regny,24990.0
02637,Remaucourt,25460.0
02638,Remies,21140.0
02639,Remigny,23650.0
02640,Renansart,19500.0
02641,Renneval,16180.0
02642,Résigny,20140.0
02643,Ressons-le-Long,24180.0
02644,Retheuil,24670.0
02645,Reuilly-Sauvigny,22630.0
02647,Ribeauville,
02648,Ribemont,19520.0
02649,Rocourt-Saint-Martin,23190.0
02650,Rocquigny,19580.0
02651,Rogécourt,
02652,Rogny,
02653,Romeny-sur-Marne,23670.0
02654,Romery,
02655,Ronchères,21200.0
02656,Roucy,25980.0
02657,Rougeries,19800.0
02658,Roupy,24680.0
02659,Rouvroy,27070.0
02660,Rouvroy-sur-Serre,
02661,Royaucourt-et-Chailvet,24950.0
02662,Rozet-Saint-Albin,22330.0
02663,Rozières-sur-Crise,24220.0
02664,Rozoy-Bellevalle,26980.0
02665,Gra-Rozoy,23820.0
02666,Rozoy-sur-Serre,18140.0
02667,Saconin-et-Breuil,26620.0
02668,Sains-Richaumont,19290.0
02670,Saint-Algis,21560.0
02671,Saint-Aubin,20880.0
02672,Saint-Bary,24700.0
02673,Saint-Christophe-à-Berry,22750.0
02674,Saint-Clément,
02675,Sainte-Croix,21830.0
02676,Saint-Erme-Outre-et-Ramecourt,21480.0
02677,Saint-Eugène,20130.0
02678,Sainte-Geneviève,
02679,Saint-Gengoulph,22540.0
02680,Saint-Gobain,21840.0
02681,Saint-Gobert,20880.0
02682,Saint-Mard,18840.0
02683,Saint-Martin-Rivière,19530.0
02684,Saint-Michel,18600.0
02685,Saint-Nicolas-aux-Bois,21950.0
02686,Saint-Paul-aux-Bois,23140.0
02687,Saint-Pierre-Aigle,25610.0
02688,Saint-Pierre-lès-Franqueville,
02689,Saint-Pierremont,
02690,Sainte-Preuve,
02691,Saint-Quentin,18400.0
02693,Saint-Rémy-Blanzy,21490.0
02694,Saint-Simon,21730.0
02696,Saint-Thomas,
02697,Samoussy,24390.0
02698,Sancy-les-Cheminots,21530.0
02699,Saponay,21070.0
02701,Saulchery,23000.0
02702,Savy,24690.0
02703,Seboncourt,21160.0
02704,Selens,20090.0
02705,La Selve,20440.0
02706,Septmonts,24140.0
02707,Septvaux,23120.0
02708,Sequehart,24670.0
02709,Serain,20470.0
02710,Seraucourt-le-Gra,21470.0
02711,Serches,23460.0
02712,Sergy,26680.0
02713,Seringes-et-Nesles,22340.0
02714,Sermoise,21140.0
02715,Serval,
02716,Servais,26400.0
02717,Séry-lès-Mézières,22560.0
02718,Silly-la-Poterie,23670.0
02719,Sinceny,21890.0
02720,Sissonne,19110.0
02721,Sissy,24730.0
02722,Soissons,18280.0
02723,Soize,22090.0
02724,Sommelans,
02725,Sommeron,18210.0
02726,Sommette-Eaucourt,21820.0
02727,Sons-et-Ronchères,19400.0
02728,Sorbais,22130.0
02729,Soucy,
02730,Soupir,19870.0
02731,Le Sourd,21020.0
02732,Surfontaine,
02734,Taillefontaine,24440.0
02735,Tannières,
02736,Tartiers,21700.0
02737,Tavaux-et-Pontséricourt,19910.0
02738,Tergnier,18550.0
02739,Terny-Sorny,24660.0
02740,Thenailles,21290.0
02741,Thenelles,18780.0
02742,Thiernu,
02743,Le Thuel,21170.0
02744,Torcy-en-Valois,
02745,Toulis-et-Attencourt,21350.0
02746,Travecy,22310.0
02747,Trefcon,
02748,Trélou-sur-Marne,22890.0
02749,Troësnes,23190.0
02750,Trosly-Loire,20460.0
02751,Trucy,24180.0
02752,Tugny-et-Pont,21340.0
02753,Tupigny,18950.0
02754,Ugny-le-Gay,23990.0
02755,Urcel,22030.0
02756,Urvillers,25260.0
02757,Vadencourt,18780.0
02758,Vailly-sur-Aisne,20750.0
02759,La Vallée-au-Blé,18530.0
02760,La Vallée-Mulâtre,18650.0
02761,Variscourt,26000.0
02762,Vassens,21590.0
02763,Vasseny,22990.0
02764,Vassogne,
02765,Vaucelles-et-Beffecourt,26040.0
02766,Vaudesson,20460.0
02767,Vauxrezis,25570.0
02768,Vauxaillon,22250.0
02769,Vaux-Aigny,19540.0
02770,Vauxbuin,24970.0
02772,Vaux-en-Vermaois,23880.0
02773,Vauxtin,
02774,Veelles,24120.0
02775,Veeuil,23570.0
02776,Vehuile,19340.0
02777,Veières,23730.0
02778,Veresse-Beaulne,
02779,Vénérolles,18840.0
02780,Venizel,20970.0
02781,Verdilly,24060.0
02782,Le Verguier,21230.0
02783,Gra-Verly,19860.0
02784,Petit-Verly,22480.0
02785,Verma,22790.0
02786,Verneuil-sous-Coucy,22440.0
02787,Verneuil-sur-Serre,23410.0
02788,Versigny,22380.0
02789,Vervins,18480.0
02790,Vesles-et-Caumont,21970.0
02791,Veslud,23970.0
02792,Veuilly-la-Poterie,22810.0
02793,Vézaponin,21920.0
02794,Vézilly,27910.0
02795,Vic-sur-Aisne,21710.0
02796,Vichel-Nanteuil,
02797,Viel-Arcy,19790.0
02798,Viels-Maisons,22860.0
02799,Vierzy,21250.0
02800,Viffort,22760.0
02801,Vigneux-Hocquet,20750.0
02802,La Ville-aux-Bois-lès-Dizy,20210.0
02803,La Ville-aux-Bois-lès-Pontavert,24920.0
02804,Villemontoire,23690.0
02805,Villeneuve-Saint-Germain,20500.0
02806,Villeneuve-sur-Fère,21030.0
02807,Villequier-Aumont,24870.0
02808,Villeret,21140.0
02809,Villers-Agron-Aiguizy,
02810,Villers-Cotterêts,20260.0
02812,Villers-Hélon,24660.0
02813,Villers-le-Sec,21030.0
02814,Villers-lès-Guise,21620.0
02815,Villers-Saint-Christophe,23520.0
02816,Villers-sur-Fère,21820.0
02817,Ville-Savoye,
02818,Villiers-Saint-Denis,24860.0
02819,Vincy-Reuil-et-Magny,
02820,Viry-Noureuil,23370.0
02821,Vivaise,23470.0
02822,Vivières,25300.0
02823,Voharies,
02824,Vorges,26020.0
02826,Voulpaix,20680.0
02827,Voyenne,21300.0
02828,Vregny,
02829,Vuillery,
02830,Wassigny,18450.0
02831,Watigny,21450.0
02832,Wiège-Faty,20090.0
02833,Wimy,20240.0
02834,Wissignicourt,23840.0
03001,Abrest,23170.0
03002,Agonges,20970.0
03003,Ainay-le-Château,21110.0
03004,Aelaroche,20160.0
03005,Archignat,17900.0
03006,Arfeuilles,17360.0
03007,Arpheuilles-Saint-Priest,23600.0
03008,Arronnes,21400.0
03009,Aubigny,20630.0
03010,Audes,21230.0
03011,Aurouër,22810.0
03012,Autry-Issards,23520.0
03013,Avermes,23560.0
03014,Avrilly,20600.0
03015,Bagneux,22900.0
03016,Barberier,22600.0
03017,Barrais-Bussolles,18140.0
03018,Bayet,21870.0
03019,Beaulon,21660.0
03020,Beaune-d'Allier,20990.0
03021,Bègues,22240.0
03022,Bellenaves,20260.0
03023,Bellerive-sur-Allier,23070.0
03024,Bert,17660.0
03025,Bessay-sur-Allier,22250.0
03026,Besson,23440.0
03027,Bézenet,19450.0
03028,Billezois,21310.0
03029,Billy,22090.0
03030,Biozat,22480.0
03031,Bizeneuille,21760.0
03032,Blomard,19890.0
03033,Bost,22380.0
03034,Boucé,20550.0
03035,Le Bouchaud,16350.0
03036,Bourbon-l'Archambault,21880.0
03037,Braize,20350.0
03038,Bransat,22290.0
03039,Bresnay,21990.0
03040,Bressolles,26380.0
03041,Le Brethon,20040.0
03042,Le Breuil,20380.0
03043,Broût-Vernet,21530.0
03044,Brugheas,23830.0
03045,Busset,23160.0
03046,Buxières-les-Mines,18870.0
03047,La Celle,21540.0
03048,Cérilly,20180.0
03049,Cesset,22870.0
03050,La Chabanne,17170.0
03051,Chambérat,19360.0
03052,Chamblet,22930.0
03053,Chantelle,21560.0
03054,Chapeau,24130.0
03055,La Chapelaude,22330.0
03056,La Chapelle,21990.0
03057,La Chapelle-aux-Chasses,20630.0
03058,Chappes,20380.0
03059,Chareil-Cintrat,21460.0
03060,Charmeil,24160.0
03061,Charmes,22170.0
03062,Charroux,24980.0
03063,Chassenard,21820.0
03064,Château-sur-Allier,20050.0
03065,Châtel-de-Neuvre,21250.0
03066,Châtel-Montagne,17980.0
03067,Châtelperron,20840.0
03068,Châtelus,18420.0
03069,Châtillon,21510.0
03070,Chavenon,21820.0
03071,Chavroches,20160.0
03072,Chazemais,21570.0
03073,Chemilly,23070.0
03074,Chevagnes,22210.0
03075,Chezelle,23310.0
03076,Chézy,23880.0
03077,Chirat-l'Église,18270.0
03078,Chouvigny,22310.0
03079,Ciré,21750.0
03080,Cognat-Lyonne,22770.0
03081,Colombier,21280.0
03082,Commentry,20330.0
03083,Contigny,22670.0
03084,Cosne-d'Allier,20910.0
03085,Coulaon,25030.0
03086,Coulanges,20820.0
03087,Couleuvre,18920.0
03088,Courçais,18370.0
03089,Coutansouze,20270.0
03090,Couzon,19430.0
03091,Créchy,22140.0
03092,Cressanges,22080.0
03093,Creuzier-le-Neuf,24310.0
03094,Creuzier-le-Vieux,25400.0
03095,Cusset,20770.0
03096,Deneuille-lès-Chantelle,
03097,Deneuille-les-Mines,23600.0
03098,Désertines,22100.0
03099,Deux-Chaises,20760.0
03100,Diou,21080.0
03101,Domérat,22590.0
03102,Dompierre-sur-Besbre,21010.0
03103,Le Donjon,18540.0
03104,Doyet,21120.0
03105,Droiturier,20640.0
03106,Durdat-Larequille,22540.0
03107,Ébreuil,22690.0
03108,Échassières,20290.0
03109,Escurolles,21420.0
03110,Espinasse-Vozelle,24210.0
03111,Estivareilles,23010.0
03112,Étroussat,21210.0
03113,Ferrières-sur-Sichon,20330.0
03114,La Ferté-Hauterive,23540.0
03115,Fleuriel,23340.0
03116,Fourilles,21920.0
03117,Franchesse,19780.0
03118,Gannat,20770.0
03119,Gannay-sur-Loire,20720.0
03120,Garnat-sur-Engièvre,21670.0
03121,Gennetines,23840.0
03122,Gipcy,22070.0
03124,Gouise,22840.0
03125,La Guillermie,14110.0
03126,Hauterive,22750.0
03127,Hérisson,21930.0
03128,Huriel,22370.0
03129,Hyds,20730.0
03130,Isle-et-Bardais,21340.0
03131,Isserpent,20450.0
03132,Jaligny-sur-Besbre,20390.0
03133,Jenzat,21720.0
03134,Laféline,22420.0
03135,Lalizolle,18680.0
03136,Lamaids,20210.0
03137,Langy,22900.0
03138,Lapalisse,20090.0
03139,Laprugne,18090.0
03140,Lavault-Sainte-Anne,23460.0
03141,Lavoine,19490.0
03142,Lenax,18770.0
03143,Lételon,
03144,Liernolles,20770.0
03145,Lignerolles,24080.0
03146,Limoise,21110.0
03147,Loddes,18880.0
03148,Loriges,21710.0
03149,Louchy-Montfa,23390.0
03150,Louroux-Bourbonnais,20420.0
03151,Louroux-de-Beaune,21050.0
03152,Louroux-de-Bouble,20790.0
03154,Luneau,19280.0
03155,Lurcy-Lévis,20010.0
03156,Lusigny,22870.0
03157,Magnet,22400.0
03158,Haut-Bocage,20780.0
03159,Malicorne,21660.0
03160,Marcenat,22920.0
03161,Marcillat-en-Combraille,21440.0
03162,Marigny,23890.0
03163,Mariol,22640.0
03164,Le Mayet-d'École,21340.0
03165,Le Mayet-de-Montagne,19350.0
03166,Mazerier,23360.0
03167,Mazirat,21590.0
03168,Meaulne-Vitray,21490.0
03169,Meillard,21650.0
03170,Meillers,24080.0
03171,Mercy,21340.0
03172,Mesples,19870.0
03173,Molinet,20790.0
03174,Molles,23100.0
03175,Monestier,21000.0
03176,Monétay-sur-Allier,21810.0
03177,Monétay-sur-Loire,18640.0
03178,Montaiguët-en-Forez,18200.0
03179,Montaigu-le-Blin,20670.0
03180,Montbeugny,21720.0
03181,Montcombroux-les-Mines,20090.0
03182,Monteignet-sur-l'Aelot,23340.0
03183,Le Montet,20430.0
03184,Montilly,24980.0
03185,Montluçon,19420.0
03186,Montmarault,19010.0
03187,Montoldre,21840.0
03188,Montord,22050.0
03189,Montvicq,20680.0
03190,Moulins,19880.0
03191,Murat,19300.0
03192,Nades,20080.0
03193,Nassigny,21980.0
03194,Naves,22190.0
03195,Néris-les-Bains,23450.0
03196,Neuilly-en-Donjon,18380.0
03197,Neuilly-le-Réal,23230.0
03198,Neure,21380.0
03200,Neuvy,25570.0
03201,Nizerolles,18970.0
03202,Noyant-d'Allier,19430.0
03203,Paray-le-Frésil,20240.0
03204,Paray-sous-Briailles,22250.0
03205,Périgny,20560.0
03206,La Petite-Marche,17890.0
03207,Pierrefitte-sur-Loire,21530.0
03208,Le Pin,18120.0
03209,Poëzat,23850.0
03210,Pouzy-Mésangy,21920.0
03211,Prémilhat,24280.0
03212,Quinssaines,23880.0
03213,Reugny,22020.0
03214,Rocles,20740.0
03215,Rongères,22700.0
03216,Ronnet,19540.0
03217,Saint-Angel,24690.0
03218,Saint-Aubin-le-Monial,23110.0
03219,Saint-Bonnet-de-Four,22480.0
03220,Saint-Bonnet-de-Rochefort,21880.0
03221,Saint-Bonnet-Tronçais,20830.0
03222,Saint-Caprais,
03223,Saint-Christophe,22230.0
03224,Saint-Clément,18430.0
03225,Saint-Désiré,19270.0
03226,Saint-Didier-en-Donjon,18300.0
03227,Saint-Didier-la-Forêt,21710.0
03228,Saint-Éloy-d'Allier,
03229,Saint-Ennemo,21990.0
03230,Saint-Étienne-de-Vicq,23060.0
03231,Saint-Fargeol,21260.0
03232,Saint-Félix,22730.0
03233,Saint-Genest,24070.0
03234,Saint-Géra-de-Vaux,20990.0
03235,Saint-Géra-le-Puy,20990.0
03236,Saint-Germain-des-Fossés,20490.0
03237,Saint-Germain-de-Salles,22420.0
03238,Saint-Hilaire,20960.0
03239,Saint-Léger-sur-Vouzance,20580.0
03240,Saint-Léon,19800.0
03241,Saint-Léopardin-d'Augy,18540.0
03242,Saint-Loup,21770.0
03243,Saint-Marcel-en-Murat,24150.0
03244,Saint-Marcel-en-Marcillat,22040.0
03245,Saint-Martin-des-Lais,22140.0
03246,Saint-Martinien,21890.0
03247,Saint-Menoux,21130.0
03248,Saint-Nicolas-des-Biefs,18720.0
03249,Saint-Palais,19530.0
03250,Saint-Pierre-Laval,19890.0
03251,Saint-Plaisir,21410.0
03252,Saint-Pont,23790.0
03253,Saint-Pourçain-sur-Besbre,21440.0
03254,Saint-Pourçain-sur-Sioule,20970.0
03255,Saint-Priest-d'Aelot,22020.0
03256,Saint-Priest-en-Murat,20580.0
03257,Saint-Prix,21930.0
03258,Saint-Rémy-en-Rollat,24140.0
03259,Saint-Sauvier,20060.0
03260,Saint-Sornin,17210.0
03261,Sainte-Thérence,23890.0
03262,Saint-Victor,24700.0
03263,Saint-Voir,21750.0
03264,Saint-Yorre,21180.0
03265,Saligny-sur-Roudon,19380.0
03266,Sanssat,20870.0
03267,Saulcet,23210.0
03268,Saulzet,23130.0
03269,Sauvagny,
03270,Sazeret,19440.0
03271,Serbannes,25480.0
03272,Servilly,18460.0
03273,Seuillet,22670.0
03274,Sorbier,19770.0
03275,Souvigny,21640.0
03276,Sussat,20580.0
03277,Target,21250.0
03278,Taxat-Senat,24340.0
03279,Teillet-Argenty,21220.0
03280,Terjat,18610.0
03281,Le Theil,19680.0
03282,Theneuille,18960.0
03283,Thiel-sur-Acolin,21870.0
03284,Thionne,21660.0
03285,Tortezais,23890.0
03286,Toulon-sur-Allier,24180.0
03287,Treban,20800.0
03288,Treignat,19560.0
03289,Treteau,21340.0
03290,Trévol,25010.0
03291,Trézelles,21150.0
03292,Tronget,21370.0
03293,Urçay,20720.0
03294,Ussel-d'Allier,23600.0
03295,Valignat,
03296,Valigny,19680.0
03297,Vallon-en-Sully,20790.0
03298,Varennes-sur-Allier,20200.0
03299,Varennes-sur-Tèche,18280.0
03300,Vaumas,19590.0
03301,Vaux,22840.0
03302,Veauce,
03303,Venas,21240.0
03304,Veat,25300.0
03305,Verneix,23170.0
03306,Le Vernet,25620.0
03307,Verneuil-en-Bourbonnais,23940.0
03308,Vernusse,18530.0
03309,Le Veurdre,18440.0
03310,Vichy,20190.0
03311,Vicq,23180.0
03312,Vieure,19120.0
03313,Le Vilhain,19680.0
03314,Villebret,24770.0
03315,Villefranche-d'Allier,20340.0
03316,Villeneuve-sur-Allier,22210.0
03317,Viplaix,18970.0
03319,Voussac,21690.0
03320,Ygrae,19610.0
03321,Yzeure,23540.0
04001,Aiglun,24270.0
04004,Allemagne-en-Provence,20340.0
04005,Allons,
04006,Allos,20390.0
04007,Angles,
04008,Annot,20850.0
04009,Archail,
04012,Aubenas-les-Alpes,
04013,Aubignosc,22860.0
04016,Authon,
04017,Auzet,
04018,Banon,19910.0
04019,Barcelonnette,21030.0
04020,Barles,
04021,Barras,21420.0
04022,Barrême,18260.0
04023,Bayons,19430.0
04024,Beaujeu,22100.0
04025,Beauvezer,20620.0
04026,Bellaffaire,20310.0
04027,Bevons,25170.0
04028,Beynes,17870.0
04030,Blieux,
04031,Bras-d'Asse,21210.0
04032,Braux,21410.0
04033,Ubaye-Serre-Ponçon,19920.0
04034,La Brillanne,20920.0
04035,Brunet,22300.0
04036,Le Brusquet,24340.0
04037,Le Caire,
04039,Castellane,21120.0
04040,Le Castellard-Mélan,
04041,Le Castellet,21410.0
04042,Castellet-lès-Sausses,20510.0
04043,Val-de-Chalvagne,
04045,Céreste,20500.0
04046,Le Chaffaut-Saint-Jurson,24180.0
04047,Champtercier,24420.0
04049,Château-Arnoux-Saint-Auban,21080.0
04050,Châteaufort,
04051,Châteauneuf-Miravail,
04053,Châteauneuf-Val-Saint-Donat,23770.0
04054,Châteauredon,
04055,Chaudon-Norante,20290.0
04057,Clamensane,18900.0
04058,Claret,19770.0
04059,Clumanc,19470.0
04061,Colmars,20610.0
04062,La Coamine-Châtelard,21340.0
04063,Corbières-en-Provence,24550.0
04065,Cruis,20490.0
04066,Curbans,23750.0
04067,Curel,
04068,Dauphin,24570.0
04069,Demaolx,22910.0
04070,Digne-les-Bains,21480.0
04072,Draix,
04073,Enchastrayes,22140.0
04074,Entrages,20030.0
04075,Entrepierres,25900.0
04076,Entrevaux,20970.0
04077,Entrevennes,21150.0
04079,L'Escale,23510.0
04081,Esparron-de-Verdon,20650.0
04084,Estoublon,23060.0
04085,Faucon-du-Caire,
04086,Faucon-de-Barcelonnette,21400.0
04087,Fontienne,21610.0
04088,Forcalquier,20570.0
04090,Le Fugeret,18110.0
04091,Ganagobie,
04092,La Garde,
04093,Gigors,
04094,Gréoux-les-Bains,22240.0
04095,L'Hospitalet,
04096,Jausiers,21510.0
04097,La Javie,21710.0
04099,Lambruisse,19760.0
04101,Lardiers,16780.0
04102,Le Lauzet-Ubaye,18050.0
04104,Limans,18550.0
04106,Lurs,23840.0
04107,Majastres,
04108,Malijai,21250.0
04109,Mallefougasse-Augès,23980.0
04110,Mallemoisson,23800.0
04111,Mane,21340.0
04112,Manosque,21170.0
04113,Marcoux,24140.0
04115,Méailles,18740.0
04116,Les Mées,21460.0
04118,Melve,19170.0
04120,Val d'Oronaye,
04121,Mézel,22540.0
04122,Mirabeau,24700.0
04123,Mison,22860.0
04124,Montagnac-Montpezat,20900.0
04126,Montclar,21240.0
04127,Montfort,21530.0
04128,Montfuron,24830.0
04129,Montjustin,
04130,Montlaux,20150.0
04132,Montsalier,21960.0
04133,Moriez,19020.0
04134,La Motte-du-Caire,20990.0
04135,Moustiers-Sainte-Marie,20670.0
04136,La Mure-Argens,23340.0
04137,Nibles,
04138,Niozelles,22130.0
04139,Noyers-sur-Jabron,22230.0
04140,Les Omergues,23990.0
04141,Ongles,21230.0
04142,Oppedette,
04143,Oraison,23050.0
04144,La Palud-sur-Verdon,18290.0
04145,Peipin,21980.0
04148,Peyroules,19750.0
04149,Peyruis,22080.0
04150,Piégut,18730.0
04151,Pierrerue,23110.0
04152,Pierrevert,27990.0
04154,Pontis,
04155,Prads-Haute-Bléone,19160.0
04156,Puimichel,22910.0
04157,Puimoisson,21770.0
04158,Quinson,18920.0
04159,Redortiers,
04160,Reillanne,21480.0
04161,Méolans-Revel,20160.0
04162,Revest-des-Brousses,20230.0
04163,Revest-du-Bion,20790.0
04164,Revest-Saint-Martin,
04166,Riez,20130.0
04167,La Robine-sur-Galabre,23480.0
04169,La Rochegiron,
04170,La Rochette,
04171,Rougon,
04172,Roumoules,20550.0
04173,Saint-Aré-les-Alpes,23120.0
04174,Saint-Benoît,24060.0
04175,Sainte-Croix-à-Lauze,
04176,Sainte-Croix-du-Verdon,23000.0
04177,Hautes-Duyes,
04178,Saint-Étienne-les-Orgues,20660.0
04179,Saint-Geniez,18700.0
04180,Saint-Jacques,
04181,Saint-Jeannet,
04182,Saint-Julien-d'Asse,21920.0
04183,Saint-Julien-du-Verdon,20650.0
04184,Saint-Jurs,18850.0
04186,Saint-Laurent-du-Verdon,
04187,Saint-Lions,
04188,Saint-Maime,22120.0
04189,Saint-Martin-de-Brômes,21530.0
04190,Saint-Martin-les-Eaux,21630.0
04191,Saint-Martin-lès-Seyne,
04192,Saint-Michel-l'Observatoire,22620.0
04193,Saint-Paul-sur-Ubaye,21560.0
04194,Saint-Pierre,19380.0
04195,Saint-Pons,23310.0
04197,Sainte-Tulle,22180.0
04199,Saint-Vincent-sur-Jabron,21690.0
04200,Salignac,23880.0
04201,Saumane,21070.0
04202,Sausses,20210.0
04203,Selonnet,19390.0
04204,Senez,21210.0
04205,Seyne,20830.0
04206,Sigonce,20830.0
04207,Sigoyer,20890.0
04208,Simiane-la-Rotoe,21840.0
04209,Sisteron,20900.0
04210,Soleilhas,18170.0
04211,Sourribes,19960.0
04214,Tartonne,18600.0
04216,Thèze,19870.0
04217,Thoard,21110.0
04218,Thorame-Basse,20970.0
04219,Thorame-Haute,18190.0
04220,Les Thuiles,21370.0
04222,Turriers,20960.0
04224,Ubraye,
04226,Uvernet-Fours,23250.0
04227,Vachères,19380.0
04228,Valavoire,
04229,Valbelle,20950.0
04230,Valensole,21900.0
04231,Valernes,20580.0
04233,Vaumeilh,18090.0
04234,Venterol,21270.0
04235,Verdaches,
04236,Vergons,
04237,Le Vernet,18840.0
04240,Villars-Colmars,20320.0
04241,Villemus,22410.0
04242,Villeneuve,22910.0
04244,Volonne,22980.0
04245,Volx,23570.0
05001,Abriès-Ristolas,19460.0
05003,Aiguilles,23060.0
05004,Ancelle,23090.0
05006,L'Argentière-la-Bessée,20810.0
05007,Arvieux,19610.0
05008,Aspremont,19360.0
05009,Aspres-lès-Corps,
05010,Aspres-sur-Buëch,19880.0
05011,Avançon,21700.0
05012,Baratier,21630.0
05013,Barcillonnette,21650.0
05014,Barret-sur-Méouge,18300.0
05016,La Bâtie-Montsaléon,20580.0
05017,La Bâtie-Neuve,22770.0
05018,La Bâtie-Vieille,26630.0
05019,La Beaume,21430.0
05021,Le Bersac,20980.0
05022,Bréziers,19960.0
05023,Briançon,21630.0
05024,Valdoule,18530.0
05025,Buissard,21940.0
05026,Ceillac,22100.0
05027,Cervières,20180.0
05028,Chabestan,19690.0
05029,Chabottes,21360.0
05031,Champcella,21620.0
05032,Champoléon,19900.0
05033,Chanousse,
05035,Châteauneuf-d'Oze,
05036,Châteauroux-les-Alpes,22240.0
05037,Châteauvieux,27840.0
05038,Château-Ville-Vieille,20270.0
05039,Aubessagne,20740.0
05040,Chorges,22770.0
05044,Crévoux,21440.0
05045,Crots,21370.0
05046,Embrun,21750.0
05047,Éourres,
05048,L'Épine,19590.0
