dep,codgeo,libgeo,population,revenu_median,categorie_revenu,pression_socioeco,cluster
74,74143,Les Houches,3353.0,24290.0,Moyen,0.3732142861828683,3
51,51528,Scrupt,125.0,21330.0,Faible,0.0152398168115838,0
50,50227,Le Ham,313.0,19310.0,Très faible,0.0404270173978917,0
02,02378,La Hérie,123.0,20120.0,Très faible,0.0155295032794565,0
84,84079,Monieux,272.0,22980.0,Moyen,0.0315529899183101,3
27,27009,Ambenay,558.0,19510.0,Très faible,0.0716711064012581,0
2A,2A276,Serra-di-Ferro,636.0,25310.0,Élevé,0.0684660936124161,3
40,40272,Saint-Martin-de-Hinx,1717.0,23190.0,Moyen,0.1978856829674765,3
14,14166,Colleville-Montgomery,2537.0,26130.0,Élevé,0.2656532453940285,3
62,62427,Hénin-Beaumont,26035.0,19170.0,Très faible,3.375741575311327,0
76,76161,Carville-Pot-de-Fer,97.0,24600.0,Moyen,0.0106890399229507,3
30,30222,La Roque-sur-Cèze,177.0,24760.0,Élevé,0.0194032218437841,3
02,02804,Villemontoire,200.0,23690.0,Moyen,0.022691688425128,3
15,15235,Les Ternes,570.0,21030.0,Très faible,0.0701065628789417,0
71,71229,Les Guerreaux,228.0,20630.0,Très faible,0.0283695575345738,0
50,50361,La Mouche,244.0,20400.0,Très faible,0.0305615818060109,0
15,15100,Laveissenet,132.0,21210.0,Très faible,0.0161500295458688,0
43,43158,Queyrières,354.0,21940.0,Faible,0.0423850627588221,0
16,16361,Salles-de-Villefagnan,313.0,21650.0,Faible,0.0378014492404932,0
82,82158,Saint-Cirice,138.0,23910.0,Moyen,0.0155484309437353,3
45,45201,Mérinville,174.0,23450.0,Moyen,0.019891469547339,3
34,34300,Servian,5337.0,21670.0,Faible,0.6441743396012107,0
31,31484,Saint-Geniès-Bellevue,2502.0,29330.0,Élevé,0.2332871187165602,2
39,39441,Prémanon,1222.0,38060.0,Élevé,0.0756968915410982,2
54,54083,Bonviller,178.0,25350.0,Élevé,0.0191363704557325,3
37,37233,Saint-Pierre-des-Corps,15909.0,19240.0,Très faible,2.058795382102459,0
63,63110,Cisternes-la-Forêt,457.0,20840.0,Très faible,0.0565195111460949,0
27,27031,Aviron,1098.0,29010.0,Élevé,0.1036373503229883,2
55,55510,Thonne-les-Près,125.0,23040.0,Moyen,0.0144735690389343,3
81,81280,Le Ségur,261.0,19960.0,Très faible,0.0331025490397391,0
60,60615,Sérévillers,131.0,19440.0,Très faible,0.0168588849122487,0
52,52175,Donjeux,381.0,19830.0,Très faible,0.0484996662127913,0
53,53084,Craon,4435.0,21610.0,Faible,0.5362571145845793,0
56,56233,Saint-Philibert,1552.0,25680.0,Élevé,0.1650159657070758,3
27,27496,Rosay-sur-Lieure,505.0,22760.0,Faible,0.0589801075023363,0
27,27276,Gamaches-en-Vexin,286.0,24720.0,Moyen,0.0313931085117128,3
60,60105,Brétigny,431.0,22390.0,Faible,0.0509091435363403,0
09,09170,Lissac,245.0,22290.0,Faible,0.0290268995419222,0
23,23162,Roches,370.0,20630.0,Très faible,0.0460383170517206,0
15,15161,Rézentières,106.0,18160.0,Très faible,0.0141279240787525,0
89,89451,Villechétive,252.0,23430.0,Moyen,0.0288264025223934,3
76,76225,Écretteville-lès-Baons,360.0,23870.0,Moyen,0.0406127451036272,3
60,60572,Saint-Étienne-Roilaye,284.0,25010.0,Élevé,0.0308783333998884,3
54,54397,Neuves-Maisons,6619.0,22650.0,Faible,0.7756582273416756,0
24,24039,Besse,158.0,18150.0,Très faible,0.0210642677756431,0
62,62754,Saint-Léger,518.0,24370.0,Moyen,0.0575087683874533,3
14,14266,Feuguerolles-Bully,1509.0,26070.0,Élevé,0.1583343209774214,3
76,76518,Raffetot,498.0,23770.0,Moyen,0.0563594863481016,3
60,60640,Tourly,169.0,27470.0,Élevé,0.0168844444285949,3
89,89085,Charmoy,1104.0,21840.0,Faible,0.1325796847890893,0
80,80298,Étricourt-Manancourt,525.0,21710.0,Faible,0.0632920660208458,0
11,11095,Comigne,320.0,22100.0,Faible,0.0381306400379781,0
85,85271,Saint-Sulpice-en-Pareds,435.0,21000.0,Très faible,0.053549158376891,0
58,58307,Vielmanay,176.0,22180.0,Faible,0.0209213782494779,0
70,70278,Grattery,213.0,24810.0,Élevé,0.023311461886711,3
51,51604,Ventelay,254.0,26410.0,Élevé,0.0263417881073134,3
22,22121,Lanvollon,1846.0,21760.0,Faible,0.2222160841145285,0
24,24259,Maurens,1629.0,22100.0,Faible,0.1941087894433327,0
31,31435,Poucharramet,962.0,24120.0,Moyen,0.1076641392026007,3
14,14290,Fresney-le-Puceux,804.0,25080.0,Élevé,0.0872143752547357,3
95,95527,Roissy-en-France,2738.0,25320.0,Élevé,0.2946505346126662,3
38,38181,Goncelin,2507.0,25920.0,Élevé,0.2643991800920123,3
47,47311,Tourliac,138.0,16940.0,Très faible,0.0189964921488844,0
38,38287,Oyeu,1078.0,25200.0,Élevé,0.116472959444828,3
60,60140,Chambors,306.0,26150.0,Élevé,0.0320198006081553,3
62,62331,Feuchy,1015.0,22970.0,Moyen,0.1177800795633832,3
63,63140,Durmignat,214.0,20530.0,Très faible,0.0267042815565313,0
63,63312,Saint-Alyre-d'Arlanc,137.0,19730.0,Très faible,0.0174886240758573,0
47,47136,Laperche,141.0,18520.0,Très faible,0.0186108409892043,0
72,72009,Arthezé,355.0,21400.0,Faible,0.0431919978401011,0
03,03255,Saint-Priest-d'Andelot,145.0,22020.0,Faible,0.0173195297720637,0
77,77060,Buthiers,749.0,26030.0,Élevé,0.07869746404702,3
31,31570,Vaux,307.0,25800.0,Élevé,0.0325096256170667,3
80,80577,Moyencourt-lès-Poix,171.0,24850.0,Élevé,0.0186903156704657,3
85,85034,Bournezeau,3451.0,22660.0,Faible,0.4042873092507454,0
41,41200,Sainte-Anne,477.0,27750.0,Élevé,0.0471773107584056,3
67,67372,Pfaffenhoffen,5031.0,23740.0,Moyen,0.5699076696921778,3
33,33186,Gensac,688.0,19930.0,Très faible,0.0873328165478741,0
78,78113,Brueil-en-Vexin,683.0,30950.0,Élevé,0.0597166732560031,2
31,31032,Aussonne,7465.0,26070.0,Élevé,0.7832774725622607,3
21,21139,Champeau-en-Morvan,222.0,21020.0,Très faible,0.0273126195542792,0
27,27114,Breuilpont,1205.0,25320.0,Élevé,0.1296763674975393,3
45,45290,Saint-Martin-d'Abbat,1800.0,24630.0,Moyen,0.1981597397731797,3
29,29036,Collorec,597.0,18960.0,Très faible,0.0778574414011021,0
95,95628,Valmondois,1215.0,29420.0,Élevé,0.1128949139391583,2
51,51006,Alliancelles,150.0,21760.0,Faible,0.0180565615477677,0
18,18261,Thaumiers,397.0,20700.0,Très faible,0.0492982487452503,0
56,56116,Locmariaquer,1557.0,25250.0,Élevé,0.1679476386471949,3
65,65201,Geu,185.0,20630.0,Très faible,0.0230191585258603,0
77,77148,Crouy-sur-Ourcq,1808.0,23830.0,Moyen,0.2042254826089444,3
22,22190,Pleslin-Trigavou,3955.0,23080.0,Moyen,0.4573766114204998,3
19,19155,Orliac-de-Bar,259.0,21240.0,Très faible,0.0316604617696506,0
34,34162,Montagnac,4436.0,18320.0,Très faible,0.5886959575339957,0
42,42011,Balbigny,2848.0,21020.0,Très faible,0.3503889211287714,0
89,89461,Villeneuve-l'Archevêque,1110.0,18120.0,Très faible,0.1481025203686295,0
56,56258,La Trinité-sur-Mer,1768.0,29180.0,Élevé,0.1657994562951004,2
09,09060,Bonnac,783.0,20450.0,Très faible,0.0979322726961418,0
62,62162,Bourecq,582.0,21200.0,Très faible,0.0712278119003654,0
31,31006,Albiac,228.0,25480.0,Élevé,0.0244055023907339,3
27,27299,Gravigny,4005.0,21540.0,Faible,0.4852687473019206,0
72,72358,Thorigné-sur-Dué,1625.0,21770.0,Faible,0.1955544973461715,0
06,06030,Le Cannet,41597.0,22250.0,Faible,4.934258285556001,0
01,01195,Jasseron,1861.0,25630.0,Élevé,0.1982038684753145,3
54,54400,Nomeny,1135.0,24970.0,Élevé,0.1235673563080161,3
70,70328,Malbouhans,330.0,22310.0,Faible,0.039073796945506,0
47,47213,Prayssas,984.0,22830.0,Moyen,0.1146766954264925,3
17,17224,Matha,2190.0,20730.0,Très faible,0.2717119978992358,0
17,17314,Saint-Césaire,895.0,21920.0,Faible,0.1072241427038171,0
12,12195,Rebourguil,279.0,20650.0,Très faible,0.0346953765149266,0
56,56232,Saint-Perreux,1065.0,22900.0,Moyen,0.1238492996405021,3
03,03221,Saint-Bonnet-Tronçais,733.0,20830.0,Très faible,0.0906801094494481,0
27,27169,Conteville,1019.0,23330.0,Moyen,0.1169291950192144,3
54,54123,Chavigny,1702.0,25140.0,Élevé,0.1842593778399606,3
14,14138,Cartigny-l'Épinay,298.0,20490.0,Très faible,0.0372290666353052,0
78,78281,Goussonville,636.0,28640.0,Élevé,0.0608739493656847,2
71,71541,Torpes,376.0,19710.0,Très faible,0.0480249331483142,0
77,77459,Sourdun,1517.0,22960.0,Moyen,0.1760862833521271,3
32,32040,Bédéchan,134.0,24080.0,Moyen,0.0150160903858946,3
50,50279,Le Lorey,584.0,22190.0,Faible,0.0694000017748987,0
62,62500,Lespesses,399.0,24470.0,Moyen,0.0441542616511528,3
08,08011,Anchamps,213.0,20740.0,Très faible,0.0264191477654831,0
71,71289,Matour,1158.0,21500.0,Faible,0.1404759621868457,0
75,75117,Paris 17e  Arrondissement,164413.0,33390.0,Élevé,12.93700601744718,1
24,24515,Salagnac,721.0,20110.0,Très faible,0.0910565118640829,0
27,27403,Le Mesnil-Jourdain,236.0,26740.0,Élevé,0.0241958641697068,3
56,56100,Langonnet,1771.0,20190.0,Très faible,0.2231551902151179,0
28,28407,Vichères,286.0,22370.0,Faible,0.0338024424438658,0
70,70314,Magnivray,166.0,19680.0,Très faible,0.021220349310245,0
51,51196,Cramant,872.0,25430.0,Élevé,0.0934966390985379,3
36,36077,Fontguenand,252.0,19590.0,Très faible,0.032295327175668,0
70,70176,Corravillers,173.0,18880.0,Très faible,0.0226113175476412,0
59,59525,Sains-du-Nord,2779.0,18400.0,Très faible,0.3680006108702898,0
2A,2A269,Sari-Solenzara,1429.0,20370.0,Très faible,0.1791393371090037,0
27,27552,Saint-Jean-du-Thenney,226.0,20820.0,Très faible,0.0279667711030655,0
10,10140,Ervy-le-Châtel,1113.0,19020.0,Très faible,0.1449119184150906,0
47,47264,Saint-Pardoux-Isaac,1092.0,20150.0,Très faible,0.1377542500983948,0
77,77438,Saint-Thibault-des-Vignes,6266.0,26940.0,Élevé,0.6379282462370623,3
49,49219,Montsoreau,417.0,22950.0,Moyen,0.0484183632912301,3
70,70423,Preigney,114.0,19120.0,Très faible,0.0148018636401939,0
07,07117,Lablachère,2234.0,21130.0,Très faible,0.2739676879505197,0
51,51415,Omey,200.0,22620.0,Faible,0.0234588323940028,0
84,84149,Violès,1736.0,22350.0,Faible,0.2053029255588744,0
63,63330,Saint-Cirgues-sur-Couze,345.0,22980.0,Moyen,0.0400212555949153,3
70,70255,Fresne-Saint-Mamès,493.0,21050.0,Très faible,0.0606006812126598,0
28,28309,Prunay-le-Gillon,1089.0,25700.0,Élevé,0.1157095436522505,3
10,10030,Barberey-Saint-Sulpice,1563.0,23060.0,Moyen,0.1808654468868209,3
01,01128,Courtes,297.0,22520.0,Faible,0.0349428342166623,0
11,11366,Sainte-Valière,529.0,20560.0,Très faible,0.0659550951804627,0
16,16125,Édon,268.0,20390.0,Très faible,0.0335772462563671,0
50,50069,Bourguenolles,343.0,21950.0,Faible,0.0410557169738789,0
73,73157,Modane,2944.0,22230.0,Faible,0.3494299194719799,0
24,24014,Aubas,616.0,21750.0,Faible,0.0741743616978248,0
60,60483,Orvillers-Sorel,521.0,24290.0,Moyen,0.0579912445873171,3
77,77249,Lésigny,7102.0,31100.0,Élevé,0.6171296110226046,2
31,31365,Montbrun-Bocage,543.0,16030.0,Très faible,0.0765184166969255,0
89,89238,Mailly-le-Château,531.0,20490.0,Très faible,0.0663376992729768,0
39,39405,Parcey,1014.0,24820.0,Élevé,0.1109393420798098,3
50,50511,Saint-Martin-d'Audouville,145.0,21350.0,Faible,0.0176677916252235,0
78,78089,Bonnières-sur-Seine,5038.0,20720.0,Très faible,0.6252422660370024,0
71,71414,Saint-Forgeot,437.0,21350.0,Faible,0.0532470685532598,0
21,21035,Auvillars-sur-Saône,335.0,24240.0,Moyen,0.0373480814940278,3
43,43149,Pébrac,116.0,17560.0,Très faible,0.0157102481341793,0
68,68221,Muespach,931.0,37610.0,Élevé,0.0591727179950823,2
05,05007,Arvieux,348.0,19610.0,Très faible,0.0445733588539619,0
78,78068,Blaru,889.0,26910.0,Élevé,0.0906028214869764,3
56,56263,Sainte-Anne-d'Auray,2827.0,23730.0,Moyen,0.3203416484125476,3
27,27235,Faverolles-la-Campagne,160.0,25410.0,Élevé,0.017166817935269,3
62,62538,Maintenay,454.0,20690.0,Très faible,0.0563926097605895,0
07,07169,Ozon,383.0,22230.0,Faible,0.0454591233552202,0
41,41073,Danzé,671.0,20570.0,Très faible,0.0836354335528407,0
63,63311,Saint-Agoulin,320.0,23950.0,Moyen,0.036008447376418,3
51,51422,Pargny-lès-Reims,485.0,30930.0,Élevé,0.0424397307285666,2
57,57139,Chérisey,280.0,28260.0,Élevé,0.0271812730354961,2
24,24320,Payzac,971.0,19100.0,Très faible,0.1261451392826805,0
63,63004,Les Ancizes-Comps,1699.0,21380.0,Faible,0.2068350626256832,0
55,55336,Merles-sur-Loison,149.0,22470.0,Faible,0.0175569500760758,0
72,72287,Saint-Gervais-en-Belin,2001.0,24430.0,Moyen,0.2217222082986787,3
14,14375,Les Loges-Saulces,165.0,22690.0,Faible,0.0193121324594425,0
45,45067,Chaingy,4047.0,26420.0,Élevé,0.4195605004097602,3
11,11173,Hounoux,131.0,17130.0,Très faible,0.0179436766712263,0
54,54360,Ménil-la-Tour,337.0,25690.0,Élevé,0.0358193499728753,3
10,10202,Les Loges-Margueron,216.0,23010.0,Moyen,0.0250335567054388,3
82,82090,Lamothe-Capdeville,1053.0,23030.0,Moyen,0.1219630933689935,3
83,83003,Ampus,899.0,22790.0,Faible,0.1048995889345794,0
01,01033,Bellegarde-sur-Valserine,16295.0,23780.0,Moyen,1.8435480481403288,3
80,80070,Beauquesne,1333.0,22040.0,Faible,0.1591246585046075,0
29,29145,Confort-Meilars,866.0,22300.0,Faible,0.102570159857876,0
09,09108,Durban-sur-Arize,176.0,18800.0,Très faible,0.0230538950915537,0
33,33526,Tayac,129.0,23160.0,Moyen,0.0148812307779083,3
57,57596,Rosbruck,739.0,21400.0,Faible,0.0899123560671401,0
38,38218,Marcilloles,1182.0,21930.0,Faible,0.1415653783183459,0
40,40111,Geloux,699.0,22840.0,Moyen,0.0814373509949204,3
71,71347,Perreuil,560.0,23220.0,Moyen,0.0644802429763764,3
84,84067,Loriol-du-Comtat,2471.0,24450.0,Moyen,0.2736237278392415,3
88,88024,Avrainville,120.0,22780.0,Faible,0.014006471566297,0
67,67210,Le Hohwald,501.0,24670.0,Moyen,0.0550826218141132,3
57,57509,Nitting,500.0,23900.0,Moyen,0.0563528186481852,3
65,65333,Oléac-Dessus,112.0,24500.0,Moyen,0.0123821338318272,3
35,35142,Landéan,1201.0,21380.0,Faible,0.1462088935923752,0
16,16204,Malaville,1278.0,23370.0,Moyen,0.1464659226697972,3
10,10079,Channes,124.0,28160.0,Élevé,0.0120818722484956,2
61,61066,Buré,102.0,23940.0,Moyen,0.0114813490818325,3
13,13001,Aix-en-Provence,147478.0,25810.0,Élevé,15.611829083541435,1
13,13073,Peypin,5613.0,27300.0,Élevé,0.5642039901314428,3
34,34227,Restinclières,2302.0,26280.0,Élevé,0.2398082009304859,3
02,02212,Condren,692.0,22270.0,Faible,0.0820357949863407,0
41,41071,Crouy-sur-Cosson,534.0,23260.0,Moyen,0.0614099464041247,3
02,02685,Saint-Nicolas-aux-Bois,123.0,21950.0,Faible,0.0147226040460265,0
57,57698,Vatimont,311.0,21900.0,Faible,0.0372811894077699,0
50,50382,Nouainville,633.0,26960.0,Élevé,0.0643990117505133,3
33,33160,Eynesse,601.0,21480.0,Faible,0.0729498708712442,0
70,70101,Broye-Aubigney-Montseugny,508.0,22880.0,Moyen,0.0591119558910055,3
26,26239,Plaisians,213.0,19390.0,Très faible,0.0274499526638474,0
82,82007,Auty,147.0,19560.0,Très faible,0.0188547497538876,0
57,57180,Dolving,343.0,22650.0,Faible,0.0401950101190806,0
61,61500,La Ventrouze,123.0,22650.0,Faible,0.014413954066026,0
54,54029,Audun-le-Roman,2471.0,25570.0,Élevé,0.2637027639292398,3
50,50598,Tocqueville,262.0,21770.0,Faible,0.0315294020336596,0
67,67107,Duntzenheim,656.0,25440.0,Élevé,0.0703134049677458,3
76,76120,Bosc-Bordel,447.0,23270.0,Moyen,0.0513889311475282,3
42,42316,Unieux,8479.0,22060.0,Faible,1.0115586184034226,0
47,47222,La Réunion,506.0,24170.0,Moyen,0.05653929915875,3
36,36107,Lye,741.0,20970.0,Très faible,0.0912979112793354,0
27,27361,La Lande-Saint-Léger,396.0,25060.0,Élevé,0.0429847255771089,3
64,64348,Lons,13915.0,24490.0,Moyen,1.5388683966571892,3
14,14088,Bons-Tassilly,397.0,23150.0,Moyen,0.0458115077110164,3
03,03206,La Petite-Marche,164.0,17890.0,Très faible,0.0220170319067063,0
70,70092,Bresilley,179.0,22880.0,Moyen,0.0208288191033267,3
43,43003,Allègre,861.0,19720.0,Très faible,0.1099411228761983,0
45,45051,Bray-en-Val,1746.0,24660.0,Moyen,0.192027176546855,3
23,23192,Saint-Étienne-de-Fursac,1437.0,21240.0,Très faible,0.1756605542972506,0
63,63325,Saint-Bonnet-lès-Allier,424.0,23850.0,Moyen,0.0478631876535683,3
42,42205,Saint-Bonnet-le-Courreau,686.0,20150.0,Très faible,0.0865379263438634,0
73,73070,Champagneux,681.0,23680.0,Moyen,0.0772896114727387,3
27,27546,Saint-Germain-des-Angles,170.0,29490.0,Élevé,0.0157533372486927,2
88,88270,Liffol-le-Grand,2118.0,20410.0,Très faible,0.2652086245227222,0
59,59610,Verchain-Maugré,1102.0,25140.0,Élevé,0.1193030754286937,3
07,07345,Vion,938.0,22190.0,Faible,0.1114678110699571,0
31,31089,Bretx,670.0,29070.0,Élevé,0.0630954405690104,2
69,69264,Villefranche-sur-Saône,35913.0,19640.0,Très faible,4.596031571705363,0
57,57621,Saint-Médard,107.0,19730.0,Très faible,0.0136589983658155,0
51,51621,Vienne-le-Château,515.0,20860.0,Très faible,0.0636557424490811,0
64,64031,Arancou,178.0,20110.0,Très faible,0.0224799710288582,0
39,39308,Malange,321.0,24670.0,Moyen,0.0352924582880845,3
52,52093,Chalindrey,2377.0,21240.0,Très faible,0.2905672495230096,0
51,51287,Hautvillers,649.0,26980.0,Élevé,0.0659802603704697,3
25,25553,Soye,376.0,21580.0,Faible,0.0455043991885234,0
18,18191,Raymond,174.0,18820.0,Très faible,0.0227794439595114,0
85,85163,Noirmoutier-en-l'Île,4485.0,24050.0,Moyen,0.503073119231883,3
83,83015,Bauduen,319.0,21600.0,Faible,0.0385832549796143,0
42,42122,Lézigneux,1736.0,26250.0,Élevé,0.1810324978632208,3
33,33127,Civrac-sur-Dordogne,216.0,19940.0,Très faible,0.0274106992691783,0
32,32098,Cazaux-Savès,333.0,26560.0,Élevé,0.034355646449832,3
83,83009,Bandol,8311.0,26210.0,Élevé,0.8678743812734748,3
14,14657,Saint-Samson,311.0,25380.0,Élevé,0.0334014484048082,3
10,10296,Polisy,179.0,24420.0,Moyen,0.0198406372974388,3
64,64335,Lescar,9524.0,26500.0,Élevé,0.9846406119710768,3
17,17077,Cercoux,1279.0,20070.0,Très faible,0.1617108298759409,0
39,39398,Ougney,413.0,22410.0,Faible,0.0487533972881041,0
70,70511,Vaite,235.0,20800.0,Très faible,0.0290973405652325,0
35,35218,Le Petit-Fougeray,887.0,24160.0,Moyen,0.0991431771879465,3
53,53011,Astillé,886.0,22810.0,Faible,0.1033191648151503,3
37,37251,Souvigné,914.0,22900.0,Moyen,0.1062894458886562,3
80,80260,Drucat,916.0,28240.0,Élevé,0.0889872664755147,2
70,70228,Faverney,978.0,20330.0,Très faible,0.1227422463672875,0
27,27514,Saint-Aubin-du-Thenney,360.0,22920.0,Moyen,0.0418387415398664,3
62,62173,Brebières,5169.0,22660.0,Faible,0.6055523330968136,0
38,38533,Venon,801.0,32850.0,Élevé,0.0645780717563325,2
67,67325,Niederhaslach,1394.0,24810.0,Élevé,0.1525642153524656,3
66,66172,Saint-Estève,11550.0,22170.0,Faible,1.373379490278087,0
67,67149,Furchhausen,406.0,25830.0,Élevé,0.0429495229893782,3
14,14476,Olendon,181.0,22610.0,Faible,0.0212367317772438,0
26,26270,Rochechinard,129.0,21680.0,Faible,0.0155656379112615,0
71,71516,Serley,599.0,21930.0,Faible,0.0717408304675881,0
70,70080,Bouhans-et-Feurg,238.0,25110.0,Élevé,0.0257915953206644,3
52,52384,Perrogney-les-Fontaines,112.0,24190.0,Moyen,0.0125065975635997,3
68,68159,Jungholtz,910.0,27500.0,Élevé,0.0908183746030906,3
76,76219,Doudeville,2460.0,20530.0,Très faible,0.3069744515376965,0
83,83076,Mazaugues,875.0,22970.0,Moyen,0.1015345513477441,3
62,62901,Wittes,997.0,22290.0,Faible,0.1181217095644755,0
81,81305,Vabre,722.0,18560.0,Très faible,0.0951945366191821,0
54,54512,Tanconville,107.0,19330.0,Très faible,0.0138124271595905,0
35,35272,Saint-Germain-du-Pinel,987.0,22150.0,Faible,0.1174322837322606,0
25,25180,Crouzet-Migette,116.0,21910.0,Faible,0.0139013656729913,0
72,72247,Pruillé-le-Chétif,1338.0,25950.0,Élevé,0.1409674361968117,3
48,48137,Saint-Bauzile,601.0,23840.0,Moyen,0.067865355358659,3
01,01405,Servas,1270.0,22670.0,Faible,0.1487359518606864,0
76,76131,La Bouille,710.0,23950.0,Moyen,0.0798937426164275,3
19,19176,Rosiers-d'Égletons,1091.0,22800.0,Faible,0.1272639506503712,0
50,50411,Ponts,682.0,22280.0,Faible,0.0808258583864593,0
15,15030,Cayrols,296.0,21690.0,Faible,0.0357058915307496,0
54,54025,Art-sur-Meurthe,1660.0,26470.0,Élevé,0.171797948566117,3
28,28397,Umpeau,401.0,25830.0,Élevé,0.0424205879771938,3
14,14591,Sainte-Honorine-des-Pertes,709.0,23470.0,Moyen,0.0810011902159811,3
12,12059,Castanet,517.0,21780.0,Faible,0.0621978821254269,0
38,38061,La Buisse,3411.0,28170.0,Élevé,0.3322266442742647,2
77,77322,Moussy-le-Neuf,3270.0,27460.0,Élevé,0.3268162359663038,3
13,13060,Meyreuil,5935.0,27130.0,Élevé,0.600187451557099,3
37,37183,Perrusson,1436.0,21900.0,Faible,0.1721407973940759,0
89,89160,Étigny,758.0,24060.0,Moyen,0.0849961103578211,3
82,82179,Septfonds,2248.0,20290.0,Très faible,0.2824538058559334,0
15,15142,Neuvéglise,1704.0,21360.0,Faible,0.207565928571357,0
69,69097,Les Haies,756.0,25590.0,Élevé,0.0806253972147795,3
85,85218,Saint-Georges-de-Pointindoux,1770.0,23090.0,Moyen,0.2046284841275467,3
67,67515,Waldolwisheim,561.0,26560.0,Élevé,0.0578784314064737,3
01,01103,Chevry,2261.0,44010.0,Élevé,0.0918319008382306,2
17,17092,Chartuzac,165.0,20690.0,Très faible,0.0204951114768662,0
75,75110,Paris 10e  Arrondissement,83543.0,29470.0,Élevé,7.74764293115627,1
80,80267,Ennemain,258.0,22090.0,Faible,0.0307520772756652,0
62,62254,Coyecques,600.0,20340.0,Très faible,0.075280482926965,0
21,21715,Voudenay,193.0,21050.0,Très faible,0.0237239989331508,0
71,71132,Ciry-le-Noble,2248.0,21580.0,Faible,0.2720582164250017,0
52,52276,Laville-aux-Bois,232.0,25640.0,Élevé,0.0247006018838076,3
62,62347,Fosseux,127.0,20690.0,Très faible,0.0157750251973455,0
21,21108,Brianny,108.0,23000.0,Moyen,0.0125206499204128,3
82,82068,Gimat,248.0,22170.0,Faible,0.0294890141635468,0
03,03173,Molinet,1139.0,20790.0,Très faible,0.1410700685885355,0
