dep,codgeo,libgeo,population,revenu_median,categorie_revenu,pression_socioeco
60,60591,Saint-Paul,1592.0,28620.0,Élevé,0.15249044047919727
58,58002,Alligny-Cosne,917.0,21500.0,Faible,0.11124046401151774
15,15048,Chazelles,31.0,,,
94,94046,Maisons-Alfort,58068.0,28010.0,Élevé,5.689048046073342
62,62515,Ligny-Thilloy,521.0,23140.0,Moyen,0.060139068460921485
47,47124,Lacaussade,207.0,20250.0,Très faible,0.026038551152513866
65,65407,Sarp,108.0,23230.0,Moyen,0.012431603863464933
71,71165,Cussy-en-Morvan,363.0,18960.0,Très faible,0.04734045431926309
45,45279,Saint-Germain-des-Prés,1877.0,22930.0,Moyen,0.21807526322720636
17,17261,Neuvicq-le-Château,327.0,22170.0,Faible,0.038882692062418574
68,68178,Lautenbachzell,952.0,25040.0,Élevé,0.10340527134847922
57,57138,Chenois,82.0,,,
59,59109,Brillon,773.0,28010.0,Élevé,0.07573248845516796
62,62729,Rumilly,243.0,19930.0,Très faible,0.030845747705135776
01,01356,Saint-Georges-sur-Renon,199.0,25660.0,Élevé,0.021172886758152015
69,69293,Sathonay-Village,2423.0,33220.0,Élevé,0.19213285600574492
76,76733,Ventes-Saint-Rémy,223.0,23390.0,Moyen,0.025541054703913667
32,32305,Panjas,425.0,22200.0,Faible,0.0504899029421352
01,01012,Aranc,327.0,24270.0,Moyen,0.03642102027070681
43,43115,Laussonne,1017.0,21260.0,Très faible,0.12424635041616836
79,79030,Beaussais-Vitré,954.0,23250.0,Moyen,0.10974410309802372
73,73231,Saint-Étienne-de-Cuines,1200.0,23490.0,Moyen,0.1370104789270764
62,62480,Labourse,2894.0,22080.0,Faible,0.34505146319355146
62,62286,Ecquedecques,509.0,23280.0,Moyen,0.058498455802999824
21,21248,Éringes,57.0,,,
65,65268,Layrisse,237.0,24130.0,Moyen,0.026515829414270824
53,53157,Montigné-le-Brillant,1330.0,24690.0,Moyen,0.14613196410839369
39,39299,Longwy-sur-le-Doubs,490.0,21270.0,Très faible,0.05984547457750631
26,26229,La Penne-sur-l'Ouvèze,95.0,,,
11,11096,Comus,32.0,,,
17,17479,Virollet,303.0,21520.0,Faible,0.03673493988451226
21,21454,Nicey,107.0,20600.0,Très faible,0.013325290739355046
11,11211,Magrie,538.0,21150.0,Très faible,0.06593932212689711
69,69110,Larajasse,1834.0,22970.0,Moyen,0.2128164196248717
62,62137,Blangerval-Blangermont,91.0,22980.0,Moyen,0.01055633118590522
63,63415,Sauxillanges,1315.0,20890.0,Très faible,0.16239702940174472
10,10218,Maisons-lès-Chaource,169.0,21600.0,Faible,0.020440658594215733
74,74097,Cusy,1849.0,29170.0,Élevé,0.17346175478235007
67,67190,Hengwiller,195.0,24430.0,Moyen,0.02160711175324455
87,87028,Bussière-Poitevine,1691.0,17830.0,Très faible,0.22738079126535557
08,08174,Floing,2285.0,22080.0,Faible,0.27244042619117664
60,60571,Saint-Deniscourt,81.0,,,
51,51624,Ville-en-Tardenois,650.0,26570.0,Élevé,0.06703727004646239
39,39552,Vernantois,291.0,23580.0,Moyen,0.0331311556232514
49,49370,Verrie,466.0,24050.0,Moyen,0.05227025051550892
38,38055,Brangues,627.0,23320.0,Moyen,0.07197007746202529
72,72250,Rahay,154.0,22230.0,Faible,0.018278603124553296
2B,2B335,Valle-di-Campoloro,347.0,24310.0,Moyen,0.038598848793934895
17,17147,Écoyeux,1396.0,22530.0,Faible,0.16419304248513705
27,27579,Saint-Ouen-de-Pontcheuil,101.0,,,
27,27139,Chambord,178.0,22370.0,Faible,0.021037883758769655
57,57071,Bettborn,388.0,24050.0,Moyen,0.04352115278973703
86,86228,Saint-Laurent-de-Jourdes,199.0,20580.0,Très faible,0.024796817510558084
15,15110,Lugarde,121.0,23620.0,Moyen,0.013758834625316338
61,61284,Montchevrel,223.0,21730.0,Faible,0.026868070378670995
63,63402,Saint-Victor-Montvianeix,259.0,20870.0,Très faible,0.03200399170674066
45,45130,Dry,1411.0,25990.0,Élevé,0.1484561593991412
80,80240,Doingt,1393.0,23110.0,Moyen,0.16094390099416025
58,58128,Glux-en-Glenne,88.0,,,
57,57734,Voyer,453.0,22480.0,Faible,0.053361602430855845
51,51346,Mareuil-le-Port,1151.0,22330.0,Faible,0.13620214577968587
10,10039,Bergères,112.0,24530.0,Moyen,0.012370088954558899
43,43132,Mazeyrat-d'Allier,1434.0,22020.0,Faible,0.17128417719406505
50,50253,Huisnes-sur-Mer,167.0,20660.0,Très faible,0.020761496842880655
33,33044,Bellefond,214.0,22060.0,Faible,0.0255305512841529
63,63027,Baffie,111.0,19050.0,Très faible,0.0144401946915034
73,73223,Saint-André,444.0,25180.0,Élevé,0.04800399800449077
57,57007,Adaincourt,131.0,24880.0,Élevé,0.014304223800197698
91,91017,Angervilliers,1731.0,29150.0,Élevé,0.16251582917337326
34,34248,Sainte-Croix-de-Quintillargues,955.0,27460.0,Élevé,0.09544633191064837
62,62250,Courrières,10199.0,20310.0,Très faible,1.2807395789231069
24,24411,Saint-Front-sur-Nizonne,164.0,22830.0,Moyen,0.019112782571082097
65,65396,Saint-Savin,366.0,23060.0,Moyen,0.04235236952052238
40,40220,Pécorade,136.0,21920.0,Faible,0.016293277550524163
64,64080,Aussevielle,813.0,26330.0,Élevé,0.0845476179188215
56,56222,Saint-Jean-Brévelay,2868.0,22450.0,Faible,0.3381474542564706
64,64110,Béost,224.0,22210.0,Faible,0.02660311892661709
74,74141,Hauteville-sur-Fier,1034.0,27970.0,Élevé,0.10145149188158138
27,27572,Saint-Meslin-du-Bosc,307.0,24930.0,Élevé,0.03346708581635073
62,62835,Valhuon,549.0,22930.0,Moyen,0.06378440037918823
33,33282,Mérignas,316.0,22040.0,Faible,0.0377219745592318
64,64010,Aïcirits-Camou-Suhast,687.0,22820.0,Moyen,0.08008853982796328
61,61424,Saint-Martin-des-Landes,187.0,23760.0,Moyen,0.02116980384313691
38,38231,Meyrieu-les-Étangs,1031.0,26210.0,Élevé,0.10766195248381094
30,30061,La Calmette,2516.0,21630.0,Faible,0.3040412371400699
28,28372,Senantes,547.0,28330.0,Élevé,0.05296329698047417
39,39139,Chêne-Bernard,79.0,,,
36,36157,La Pérouille,448.0,22800.0,Faible,0.052258707508126785
80,80096,Béthencourt-sur-Mer,912.0,20930.0,Très faible,0.11249743298930397
76,76386,Limpiville,392.0,24520.0,Moyen,0.04330936369776918
95,95395,Le Mesnil-Aubry,905.0,27520.0,Élevé,0.09025448793811866
65,65345,Ossun-ez-Angles,58.0,,,
39,39424,Les Planches-en-Montagne,157.0,23330.0,Moyen,0.018015587456346082
36,36177,Sacierges-Saint-Martin,313.0,19050.0,Très faible,0.04071874719315823
55,55307,Louvemont-Côte-du-Poivre,0.0,,,
33,33240,Lesparre-Médoc,5844.0,19470.0,Très faible,0.75145795388654
29,29198,Plouider,1816.0,23210.0,Moyen,0.20916531620291384
34,34070,Cébazan,634.0,22290.0,Faible,0.0751145073860356
63,63093,Charbonnières-les-Vieilles,1153.0,22850.0,Moyen,0.13428951964345479
32,32042,Belloc-Saint-Clamens,138.0,21840.0,Faible,0.016572460598636162
25,25233,Fallerans,285.0,25670.0,Élevé,0.030312761886012864
50,50456,Saint-Clément-Rancoudray,547.0,19810.0,Très faible,0.06966997192581441
64,64041,Aressy,823.0,26590.0,Élevé,0.08482049174550722
82,82078,Labastide-de-Penne,127.0,20770.0,Très faible,0.01573860378274848
36,36146,Orsennes,706.0,19190.0,Très faible,0.09149052177208139
85,85045,La Chaize-Giraud,1093.0,22790.0,Faible,0.12753643015071786
39,39362,Montmorot,3154.0,22840.0,Moyen,0.36745837630612155
14,14474,Notre-Dame-d'Estrées-Corbon,197.0,23840.0,Moyen,0.022245382704918173
02,02760,La Vallée-Mulâtre,143.0,18650.0,Très faible,0.018808183398019988
38,38475,Satolas-et-Bonce,2520.0,28190.0,Élevé,0.24526381337605213
71,71047,Bourbon-Lancy,4663.0,22260.0,Faible,0.5529603839842632
55,55200,Fromeréville-les-Vallons,209.0,21820.0,Faible,0.02511385588722765
30,30278,Saint-Laurent-des-Arbres,2981.0,25430.0,Élevé,0.3196255517806671
07,07171,Payzac,535.0,20440.0,Très faible,0.06693331128432514
45,45151,Gaubertin,250.0,23420.0,Moyen,0.02860658351224672
40,40234,Pouydesseaux,889.0,22900.0,Moyen,0.1033821853337149
60,60627,Tartigny,252.0,23140.0,Moyen,0.0290883786029793
81,81204,Payrin-Augmontel,2188.0,22520.0,Faible,0.2574239773267919
27,27393,Martainville,499.0,23780.0,Moyen,0.05645476993077779
71,71400,Saint-Clément-sur-Guye,136.0,25650.0,Élevé,0.01447478786580079
14,14705,Tournières,145.0,22760.0,Faible,0.016934882352155983
38,38180,Gillonnay,1004.0,24010.0,Moyen,0.1127605562010582
22,22266,Rostrenen,3207.0,20170.0,Très faible,0.40432857012495926
28,28243,Mérouville,213.0,25990.0,Élevé,0.022410462049622305
65,65190,Gazave,70.0,,,
32,32090,Castillon-Savès,338.0,24790.0,Élevé,0.03701613041216898
31,31549,Sode,21.0,,,
25,25030,Audeux,425.0,26080.0,Élevé,0.044578592639917806
46,46332,Viazac,337.0,21280.0,Faible,0.04114694974961661
71,71285,Martigny-le-Comte,402.0,21140.0,Très faible,0.04928505673681364
42,42006,Apinac,410.0,20230.0,Très faible,0.05160333713247403
76,76660,Sandouville,800.0,25460.0,Élevé,0.08569069828029394
30,30069,Carnas,523.0,23690.0,Moyen,0.05933876523170981
34,34179,Murviel-lès-Montpellier,1930.0,25830.0,Élevé,0.20416891470320217
40,40130,Labastide-Chalosse,164.0,21120.0,Très faible,0.020118099648798193
59,59111,Broxeele,404.0,21540.0,Faible,0.04895095478401396
61,61298,Moulins-sur-Orne,313.0,24550.0,Moyen,0.03454753998559774
10,10155,Fontette,178.0,35380.0,Élevé,0.012736310580074078
66,66059,Corneilla-del-Vercol,2561.0,22360.0,Faible,0.30277731367957517
16,16276,Reignac,728.0,22920.0,Moyen,0.08460723289172985
51,51241,Euvy,79.0,,,
82,82023,Bourret,977.0,21590.0,Faible,0.11820380113871495
65,65263,Larroque,94.0,,,
89,89046,Bléneau,1151.0,20190.0,Très faible,0.14503197286143465
25,25285,Grand'Combe-Châteleu,1506.0,34650.0,Élevé,0.11169881460899592
02,02242,Crouttes-sur-Marne,624.0,23730.0,Moyen,0.07070859165526343
81,81191,Mouzieys-Panens,241.0,20140.0,Très faible,0.030410447274572854
62,62705,Rety,2069.0,20130.0,Très faible,0.2611497518182434
09,09013,Arabaux,80.0,,,
81,81274,Saliès,825.0,25070.0,Élevé,0.08952193714354127
76,76580,Saint-Georges-sur-Fontaine,919.0,29800.0,Élevé,0.08413941846211227
60,60181,Crisolles,914.0,22400.0,Faible,0.1079276925885431
54,54356,Mattexey,65.0,,,
23,23082,Fleurat,310.0,23080.0,Moyen,0.03584999988378127
43,43188,Saint-Georges-d'Aurac,475.0,20180.0,Très faible,0.059869492636344925
85,85151,Mortagne-sur-Sèvre,6064.0,23260.0,Moyen,0.6973593913756783
57,57558,Puttigny,76.0,,,
72,72226,Oizé,1330.0,22320.0,Faible,0.15743156459573115
17,17105,Chives,310.0,20960.0,Très faible,0.03820592052090514
51,51144,Cheminon,596.0,20310.0,Très faible,0.07484270899482023
09,09105,Daumazan-sur-Arize,773.0,19230.0,Très faible,0.10006220849308872
50,50379,Notre-Dame-de-Livoye,162.0,23460.0,Moyen,0.018513836709775557
91,91662,Villeconin,757.0,30030.0,Élevé,0.06868329572958498
69,69383,Lyon 3e  Arrondissement,101302.0,26920.0,Élevé,10.320605911585899
17,17136,Croix-Chapeau,1337.0,24680.0,Moyen,0.14694900828309432
16,16409,Villefagnan,993.0,18980.0,Très faible,0.12943037955761327
62,62185,Bullecourt,227.0,24010.0,Moyen,0.025494667587291048
62,62689,Ransart,392.0,23490.0,Moyen,0.044756756449511624
14,14180,Cordey,154.0,22190.0,Faible,0.018300685399545207
84,84139,Fontaine-de-Vaucluse,567.0,20320.0,Très faible,0.07118070782676253
59,59202,Erquinghem-Lys,5356.0,23060.0,Moyen,0.6197794840216335
84,84132,Le Thor,8858.0,23880.0,Moyen,0.9989816156643618
09,09181,Le Mas-d'Azil,1208.0,18510.0,Très faible,0.15948937452046424
74,74008,Ambilly,6166.0,28080.0,Élevé,0.6025491436979138
87,87174,Saint-Paul,1230.0,23630.0,Moyen,0.1398184409402522
08,08402,Saulces-Monclin,838.0,22100.0,Faible,0.09985461359945538
41,41143,Mondoubleau,1308.0,20110.0,Très faible,0.16518989947048612
01,01094,Chavannes-sur-Reyssouze,767.0,23460.0,Moyen,0.08765501701480155
14,14529,Ranchy,277.0,24010.0,Moyen,0.031110233135152512
39,39048,Belmont,253.0,24480.0,Moyen,0.027988494899567323
11,11301,Puichéric,1190.0,18320.0,Très faible,0.1579233970841873
78,78263,Gambais,2451.0,32660.0,Élevé,0.19927346074631067
04,04087,Fontienne,133.0,21610.0,Faible,0.016081667697801366
2B,2B009,Aléria,2211.0,19030.0,Très faible,0.2877915864217943
55,55364,Mouzay,656.0,21300.0,Faible,0.08004910719404915
56,56022,Brandivy,1382.0,22710.0,Faible,0.16165465629653777
37,37125,Lémeré,453.0,22080.0,Faible,0.0540111654549685
62,62766,Saint-Omer-Capelle,1106.0,23300.0,Moyen,0.1270312981102779
11,11431,Villeneuve-les-Corbières,252.0,16280.0,Très faible,0.03528546795752706
17,17078,Chadenac,517.0,21840.0,Faible,0.062086682097789114
24,24287,Montaut,127.0,22580.0,Faible,0.014914569277490314
76,76654,Saint-Vaast-du-Val,465.0,24360.0,Moyen,0.05164133585242764
80,80509,Marchélepot,585.0,19610.0,Très faible,0.07492935324588429
04,04211,Sourribes,179.0,19960.0,Très faible,0.022702514475529918
40,40099,Fargues,316.0,21830.0,Faible,0.03795986088528101
26,26052,Bonlieu-sur-Roubion,464.0,24250.0,Moyen,0.05171324663754741
57,57540,Phalsbourg,4683.0,22420.0,Faible,0.5526460700441187
71,71103,Charmoy,278.0,22910.0,Moyen,0.03231877166892241
69,69288,Saint-Laurent-de-Mure,5621.0,27380.0,Élevé,0.5633961230060893
21,21098,Boux-sous-Salmaise,125.0,20130.0,Très faible,0.015777534546776426
78,78334,Lévis-Saint-Nom,1607.0,35190.0,Élevé,0.11607909912772388
17,17246,Moragne,540.0,22070.0,Faible,0.06440352857948899
32,32115,Dému,322.0,20690.0,Très faible,0.039996520579096535
59,59143,La Chapelle-d'Armentières,8719.0,23360.0,Moyen,0.9995585509463744
69,69244,Tassin-la-Demi-Lune,22676.0,29010.0,Élevé,2.140328375158546
91,91129,Cerny,3345.0,27350.0,Élevé,0.33563104279931616
22,22389,Yffiniac,4987.0,23230.0,Moyen,0.5740408191398112
14,14559,Saint-Aubin-des-Bois,223.0,20260.0,Très faible,0.02804319871716092
02,02292,Étampes-sur-Marne,1335.0,21900.0,Faible,0.1600334014770831
35,35168,Maure-de-Bretagne,3932.0,21890.0,Faible,0.4714902680553452
30,30307,Les Salles-du-Gardon,2455.0,16820.0,Très faible,0.33900091984576824
36,36235,Veuil,377.0,20390.0,Très faible,0.04723366357705384
10,10183,Juvanzé,35.0,,,
63,63341,Saint-Ferréol-des-Côtes,548.0,23730.0,Moyen,0.062096647799814685
88,88385,Remoncourt,569.0,22160.0,Faible,0.06767865976100013
88,88443,Sartes,94.0,,,
47,47313,Tourtrès,140.0,22580.0,Faible,0.016441257471249165
80,80825,Wiry-au-Mont,108.0,18630.0,Très faible,0.01421252500242285
80,80497,Machy,118.0,22950.0,Moyen,0.013701119588405667
56,56132,Meucon,2277.0,24900.0,Élevé,0.24846818090361192
25,25237,Fesches-le-Châtel,2164.0,22280.0,Faible,0.25646210784207935
69,69239,Saint-Vérand,1169.0,25940.0,Élevé,0.12320403835827098
62,62771,Sallaumines,9650.0,16370.0,Très faible,1.3480960023693307
57,57337,Hoste,580.0,23180.0,Moyen,0.06686627580667112
55,55270,Lahayville,30.0,,,
34,34124,Lacoste,308.0,24910.0,Élevé,0.03359818140019069
16,16073,Chalais,1791.0,18600.0,Très faible,0.23588365011625823
21,21111,Brognon,318.0,31000.0,Élevé,0.0277466653101267
76,76649,Saint-Saire,573.0,21920.0,Faible,0.06864741203272312
70,70439,Raze,371.0,22070.0,Faible,0.044247609449982246
85,85171,Péault,611.0,22760.0,Faible,0.0713600904632228
39,39293,Leschères,204.0,24390.0,Moyen,0.022633614909727234
31,31463,Roumens,248.0,24680.0,Moyen,0.027257557258195505
89,89474,Villiers-Vineux,276.0,23180.0,Moyen,0.03181912434938143
27,27508,Saint-Antonin-de-Sommaire,208.0,23210.0,Moyen,0.023957260886677354
87,87030,Chaillac-sur-Vienne,1256.0,22970.0,Moyen,0.14574559599173328
51,51323,Linthelles,106.0,26990.0,Élevé,0.0107726371068487
56,56131,Meslan,1456.0,21560.0,Faible,0.17631291345358632
89,89220,Lavau,414.0,20240.0,Très faible,0.05209194331451905
89,89249,Mercy,77.0,,,
93,93047,Montfermeil,27980.0,20870.0,Très faible,3.4574196446123686
51,51628,Villeneuve-Saint-Vistre-et-Villevotte,121.0,27700.0,Élevé,0.011989098015250428
76,76484,Oissel,12367.0,20400.0,Très faible,1.548996238503844
79,79185,Mougon,4660.0,24740.0,Élevé,0.5111759877835006
39,39150,Choisey,1009.0,23670.0,Moyen,0.11455190906407887
10,10111,Courteron,102.0,27330.0,Élevé,0.010241802158666557
67,67142,Fort-Louis,287.0,27060.0,Élevé,0.029095404781385812
35,35013,Bains-sur-Oust,3502.0,22800.0,Faible,0.40850445020861614
04,04062,La Condamine-Châtelard,154.0,21340.0,Faible,0.01876993374312329
55,55470,Saudrupt,191.0,22210.0,Faible,0.02268390944189225
95,95476,Osny,17277.0,26100.0,Élevé,1.8109597723425277
67,67076,Colroy-la-Roche,471.0,22860.0,Moyen,0.0548403262026355
60,60465,Noirémont,180.0,25740.0,Élevé,0.01909973395404142
81,81168,Mirandol-Bourgnounac,1038.0,20780.0,Très faible,0.1285979925035351
08,08186,Germont,51.0,,,
38,38527,Vaujany,348.0,25150.0,Élevé,0.037662180347078376
31,31022,Aucamville,9349.0,22860.0,Moyen,1.0885397232875569
70,70402,Oyrières,364.0,21760.0,Faible,0.043817256022583094
64,64042,Argagnon,700.0,23840.0,Moyen,0.0790445070733133
53,53030,Le Bignon-du-Maine,316.0,24270.0,Moyen,0.035195848334994964
54,54331,Magnières,278.0,21930.0,Faible,0.033295410467428226
2B,2B138,Lavatoggio,152.0,19770.0,Très faible,0.0193816414386784
82,82063,Garganvillar,680.0,20560.0,Très faible,0.08478159682932832
60,60555,Rouvroy-les-Merles,64.0,,,
79,79083,Chef-Boutonne,2390.0,19400.0,Très faible,0.30792083475163556
80,80305,Ferrières,479.0,28420.0,Élevé,0.04622465417088941
81,81269,Saint-Salvy-de-la-Balme,518.0,21050.0,Très faible,0.06367373806928558
14,14254,Éterville,1604.0,26560.0,Élevé,0.16548485557216377
16,16047,Blanzaguet-Saint-Cybard,280.0,20000.0,Très faible,0.03547216355518593
58,58072,Chevenon,624.0,24040.0,Moyen,0.07001515086395904
34,34279,Saint-Nazaire-de-Ladarez,321.0,18720.0,Très faible,0.042139218210292026
78,78245,Fontenay-Mauvoisin,425.0,32020.0,Élevé,0.035528803156626224
42,42171,Pinay,284.0,21120.0,Très faible,0.03483866036743102
14,14685,Thaon,1808.0,25990.0,Élevé,0.19022589382965788
38,38408,Saint-Just-Chaleyssin,2676.0,28440.0,Élevé,0.25804859024799165
07,07152,Mauves,1188.0,23280.0,Moyen,0.136534706274978
2B,2B332,Urtaca,249.0,25510.0,Élevé,0.0266265992677205
03,03296,Valigny,371.0,19680.0,Très faible,0.047426202374101806
80,80478,Lignières,146.0,20860.0,Très faible,0.018046093975856013
54,54247,Hammeville,184.0,25430.0,Élevé,0.019728648617122695
80,80407,Hallivillers,138.0,23610.0,Moyen,0.01569684103864852
85,85143,Mervent,1065.0,21230.0,Très faible,0.1302250188266809
60,60372,Luchy,659.0,24870.0,Élevé,0.07198151292586037
47,47265,Saint-Pastour,374.0,19290.0,Très faible,0.04833257938854246
07,07178,Pont-de-Labeaume,577.0,18560.0,Très faible,0.07607652026214418
68,68360,Weckolsheim,696.0,25260.0,Élevé,0.07504990956211446
77,77470,Tournan-en-Brie,8340.0,26380.0,Élevé,0.865820191981492
30,30177,Monteils,662.0,24210.0,Moyen,0.07387546233275578
38,38501,Tencin,2140.0,25480.0,Élevé,0.22906918910601134
09,09046,Bédeille,71.0,,,
88,88216,Grandvillers,731.0,21640.0,Faible,0.0883101006076622
19,19112,Lestards,114.0,,,
52,52513,Velles,60.0,,,
2A,2A103,Cuttoli-Corticchiato,2030.0,25510.0,Élevé,0.21707629121876554
57,57052,Barst,573.0,25380.0,Élevé,0.0615402891831354
86,86084,Coulonges,233.0,19910.0,Très faible,0.029593080469231085
21,21484,Planay,63.0,,,
72,72138,Fresnay-sur-Sarthe,2889.0,20690.0,Très faible,0.3588507700404034
29,29151,Morlaix,14903.0,20930.0,Très faible,1.8383215392978036
63,63037,Bertignat,458.0,22330.0,Faible,0.05419685731285503
60,60492,Pimprez,852.0,24030.0,Moyen,0.09562815220084148
46,46146,Ladirat,90.0,,,
90,90094,Sevenans,695.0,25870.0,Élevé,0.07342230967338446
08,08503,Yvernaumont,118.0,23010.0,Moyen,0.013675739311304575
65,65406,Sarniguet,259.0,23540.0,Moyen,0.02952500540395569
14,14003,Agy,313.0,25210.0,Élevé,0.033806995120690485
84,84115,Saint-Pierre-de-Vassols,496.0,23940.0,Moyen,0.05583087396655831
18,18147,Ménétréol-sur-Sauldre,199.0,21350.0,Faible,0.02424752092013433
14,14699,Touques,3802.0,21760.0,Faible,0.4576736466974201
55,55078,Brieulles-sur-Meuse,303.0,20910.0,Très faible,0.03739751567781659
70,70335,Maussans,58.0,,,
01,01193,Izieu,222.0,23870.0,Moyen,0.025044526147236814
27,27487,Radepont,649.0,22880.0,Moyen,0.07551901451429649
11,11168,Granès,109.0,18930.0,Très faible,0.014226899989877001
09,09204,Montesquieu-Avantès,257.0,16390.0,Très faible,0.03588423457958854
29,29147,Mellac,3329.0,23760.0,Moyen,0.37686779141071003
34,34140,Lignan-sur-Orb,3224.0,23050.0,Moyen,0.37318671918697743
11,11079,Caudebronde,217.0,22290.0,Faible,0.02570953959427402
46,46322,Trespoux-Rassiels,812.0,23320.0,Moyen,0.09320526778176161
03,03163,Mariol,713.0,22640.0,Faible,0.08357961845192777
70,70474,Saint-Sulpice,122.0,23390.0,Moyen,0.013973133066715101
78,78499,Ponthévrard,696.0,30540.0,Élevé,0.06187625522408374
37,37029,Bossée,325.0,22960.0,Moyen,0.037724483908662704
26,26128,Eygluy-Escoulin,65.0,,,
72,72216,Neuvillalais,601.0,22100.0,Faible,0.07161410832132778
61,61140,Crulai,818.0,23730.0,Moyen,0.09269171149680366
48,48001,Albaret-le-Comtal,151.0,18490.0,Très faible,0.019946997865459906
70,70393,Oiselay-et-Grachaux,432.0,23250.0,Moyen,0.049695442912312635
16,16124,Écuras,550.0,18790.0,Très faible,0.07206313847806263
64,64418,Noguères,130.0,20600.0,Très faible,0.016189605571179027
57,57169,Dannelbourg,504.0,24550.0,Moyen,0.05562926566371009
76,76068,Bec-de-Mortagne,650.0,23800.0,Moyen,0.07349167526122433
